year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,oil_palm_planted_area_hectares
"2011","INDONESIA","ID","BANJARBARU (KOTA)","ID-6372","KALIMANTAN SELATAN","ID-63","5.85"
"2011","INDONESIA","ID","BANJAR (KOTA)","ID-3279","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","BANJARMASIN (KOTA)","ID-6371","KALIMANTAN SELATAN","ID-63","0"
"2011","INDONESIA","ID","BANJARNEGARA","ID-3304","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","BANTAENG","ID-7303","SULAWESI SELATAN","ID-73","0"
"2011","INDONESIA","ID","BANTUL","ID-3402","D I YOGYAKARTA","ID-34","0"
"2011","INDONESIA","ID","BANYUASIN","ID-1607","SUMATERA SELATAN","ID-16","89719.6775294204"
"2011","INDONESIA","ID","BANYUMAS","ID-3302","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","BANYUWANGI","ID-3510","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","BARITO KUALA","ID-6304","KALIMANTAN SELATAN","ID-63","9256.0881176465"
"2011","INDONESIA","ID","BARITO SELATAN","ID-6204","KALIMANTAN TENGAH","ID-62","2622.9264705883"
"2011","INDONESIA","ID","BARITO TIMUR","ID-6212","KALIMANTAN TENGAH","ID-62","7733.9834117645"
"2011","INDONESIA","ID","BARITO UTARA","ID-6205","KALIMANTAN TENGAH","ID-62","26445.7867058967"
"2011","INDONESIA","ID","BARRU","ID-7310","SULAWESI SELATAN","ID-73","0"
"2011","INDONESIA","ID","BATAM (KOTA)","ID-2171","KEP. RIAU","ID-21","0"
"2011","INDONESIA","ID","BATANG","ID-3325","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","BATANG HARI","ID-1504","JAMBI","ID-15","287325.522706053"
"2011","INDONESIA","ID","BATU BARA","ID-1219","SUMATERA UTARA","ID-12","24192.3102352932"
"2011","INDONESIA","ID","BAU-BAU (KOTA)","ID-7472","SULAWESI TENGGARA","ID-74","0"
"2011","INDONESIA","ID","BEKASI","ID-3216","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","BEKASI (KOTA)","ID-3275","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","BELITUNG","ID-1902","KEP. BANGKA BELITUNG","ID-19","35924.0788235491"
"2011","INDONESIA","ID","BELITUNG TIMUR","ID-1906","KEP. BANGKA BELITUNG","ID-19","33930.7521176791"
"2011","INDONESIA","ID","BELU","ID-5306","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","BENER MERIAH","ID-1117","ACEH","ID-11","2.88"
"2011","INDONESIA","ID","BENGKALIS","ID-1408","RIAU","ID-14","115178.087294169"
"2011","INDONESIA","ID","BENGKAYANG","ID-6102","KALIMANTAN BARAT","ID-61","67185.5463529843"
"2011","INDONESIA","ID","BENGKULU (KOTA)","ID-1771","BENGKULU","ID-17","302.012470588241"
"2011","INDONESIA","ID","BENGKULU SELATAN","ID-1701","BENGKULU","ID-17","20349.2297647084"
"2011","INDONESIA","ID","BENGKULU TENGAH","ID-1709","BENGKULU","ID-17","19453.5003529438"
"2011","INDONESIA","ID","BENGKULU UTARA","ID-1703","BENGKULU","ID-17","85634.9558823729"
"2011","INDONESIA","ID","BERAU","ID-6405","KALIMANTAN TIMUR","ID-64","42430.4456470665"
"2011","INDONESIA","ID","BIAK NUMFOR","ID-9409","PAPUA","ID-94","0"
"2011","INDONESIA","ID","BIMA","ID-5206","NUSA TENGGARA BARAT","ID-52","0"
"2011","INDONESIA","ID","BINJAI (KOTA)","ID-1276","SUMATERA UTARA","ID-12","111.716823529414"
"2011","INDONESIA","ID","BINTAN","ID-2102","KEP. RIAU","ID-21","1649.82105882363"
"2011","INDONESIA","ID","BIREUEN","ID-1110","ACEH","ID-11","9654.37341176366"
"2011","INDONESIA","ID","BITUNG (KOTA)","ID-7172","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","BLITAR","ID-3505","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","BLORA","ID-3316","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","BOALEMO","ID-7501","GORONTALO","ID-75","1442.52635294114"
"2011","INDONESIA","ID","BOGOR","ID-3201","JAWA BARAT","ID-32","5183.70105882319"
"2011","INDONESIA","ID","BOGOR (KOTA)","ID-3271","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","BOJONEGORO","ID-3522","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","BOLAANG MONGONDOW","ID-7101","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","BOLAANG MONGONDOW SELATAN","ID-7110","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","BOLAANG MONGONDOW TIMUR","ID-7111","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","BOLAANG MONGONDOW UTARA","ID-7107","SULAWESI UTARA","ID-71","110.700000000003"
"2011","INDONESIA","ID","BOMBANA","ID-7406","SULAWESI TENGGARA","ID-74","163.890000000003"
"2011","INDONESIA","ID","BONDOWOSO","ID-3511","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","BONE","ID-7311","SULAWESI SELATAN","ID-73","23.67"
"2011","INDONESIA","ID","BONE BOLANGO","ID-7504","GORONTALO","ID-75","0"
"2011","INDONESIA","ID","BOVEN DIGOEL","ID-9413","PAPUA","ID-94","21196.7509411965"
"2011","INDONESIA","ID","BOYOLALI","ID-3309","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","BREBES","ID-3329","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","BULELENG","ID-5108","BALI","ID-51","0"
"2011","INDONESIA","ID","BULUKUMBA","ID-7302","SULAWESI SELATAN","ID-73","119.158235294119"
"2011","INDONESIA","ID","BULUNGAN","ID-6502","KALIMANTAN UTARA","ID-65","13992.5174117682"
"2011","INDONESIA","ID","BUNGO","ID-1509","JAMBI","ID-15","13643.6481176486"
"2011","INDONESIA","ID","BUOL","ID-7207","SULAWESI TENGAH","ID-72","14787.286588239"
"2011","INDONESIA","ID","BURU","ID-8104","MALUKU","ID-81","0"
"2011","INDONESIA","ID","BURU SELATAN","ID-8109","MALUKU","ID-81","0"
"2011","INDONESIA","ID","BUTON","ID-7401","SULAWESI TENGGARA","ID-74","49.4989411764706"
"2011","INDONESIA","ID","BUTON SELATAN","ID-7415","SULAWESI TENGGARA","ID-74","0"
"2011","INDONESIA","ID","BUTON TENGAH","ID-7414","SULAWESI TENGGARA","ID-74","0"
"2011","INDONESIA","ID","BUTON UTARA","ID-7409","SULAWESI TENGGARA","ID-74","70.6810588235296"
"2011","INDONESIA","ID","CIAMIS","ID-3207","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","CIANJUR","ID-3203","JAWA BARAT","ID-32","219.642352941183"
"2011","INDONESIA","ID","CILACAP","ID-3301","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","CILEGON (KOTA)","ID-3672","BANTEN","ID-36","0"
"2011","INDONESIA","ID","CIREBON","ID-3209","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","CIREBON (KOTA)","ID-3274","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","DAIRI","ID-1210","SUMATERA UTARA","ID-12","374.16847058824"
"2011","INDONESIA","ID","DEIYAI","ID-9436","PAPUA","ID-94","0"
"2011","INDONESIA","ID","DELI SERDANG","ID-1212","SUMATERA UTARA","ID-12","87482.3502353167"
"2011","INDONESIA","ID","DEMAK","ID-3321","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","DENPASAR (KOTA)","ID-5171","BALI","ID-51","0"
"2011","INDONESIA","ID","DEPOK (KOTA)","ID-3276","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","DHARMASRAYA","ID-1311","SUMATERA BARAT","ID-13","73685.9943529734"
"2011","INDONESIA","ID","DOGIYAI","ID-9434","PAPUA","ID-94","0"
"2011","INDONESIA","ID","DOMPU","ID-5205","NUSA TENGGARA BARAT","ID-52","0"
"2011","INDONESIA","ID","DONGGALA","ID-7205","SULAWESI TENGAH","ID-72","62723.5669412165"
"2011","INDONESIA","ID","DUMAI (KOTA)","ID-1473","RIAU","ID-14","4239.70482352942"
"2011","INDONESIA","ID","EMPAT LAWANG","ID-1611","SUMATERA SELATAN","ID-16","5506.16364705852"
"2011","INDONESIA","ID","ENDE","ID-5311","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","ENREKANG","ID-7316","SULAWESI SELATAN","ID-73","3.42"
"2011","INDONESIA","ID","FAKFAK","ID-9101","PAPUA BARAT","ID-91","1988.58352941131"
"2011","INDONESIA","ID","FLORES TIMUR","ID-5309","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","GARUT","ID-3205","JAWA BARAT","ID-32","3909.25235294115"
"2011","INDONESIA","ID","GAYO LUES","ID-1113","ACEH","ID-11","24647.0347058936"
"2011","INDONESIA","ID","GIANYAR","ID-5104","BALI","ID-51","0"
"2011","INDONESIA","ID","GORONTALO","ID-7502","GORONTALO","ID-75","1499.02552941179"
"2011","INDONESIA","ID","GORONTALO (KOTA)","ID-7571","GORONTALO","ID-75","0"
"2011","INDONESIA","ID","GORONTALO UTARA","ID-7505","GORONTALO","ID-75","321.075882352933"
"2011","INDONESIA","ID","GOWA","ID-7306","SULAWESI SELATAN","ID-73","0"
"2011","INDONESIA","ID","GRESIK","ID-3525","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","GROBOGAN","ID-3315","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","GUNUNG KIDUL","ID-3403","D I YOGYAKARTA","ID-34","0"
"2011","INDONESIA","ID","GUNUNG MAS","ID-6211","KALIMANTAN TENGAH","ID-62","13734.3187058852"
"2011","INDONESIA","ID","GUNUNG SITOLI (KOTA)","ID-1278","SUMATERA UTARA","ID-12","0"
"2011","INDONESIA","ID","HALMAHERA BARAT","ID-8201","MALUKU UTARA","ID-82","411.120000000013"
"2011","INDONESIA","ID","HALMAHERA SELATAN","ID-8204","MALUKU UTARA","ID-82","23.31"
"2011","INDONESIA","ID","HALMAHERA TENGAH","ID-8202","MALUKU UTARA","ID-82","0"
"2011","INDONESIA","ID","HALMAHERA TIMUR","ID-8206","MALUKU UTARA","ID-82","0"
"2011","INDONESIA","ID","HALMAHERA UTARA","ID-8205","MALUKU UTARA","ID-82","0"
"2011","INDONESIA","ID","HULU SUNGAI SELATAN","ID-6306","KALIMANTAN SELATAN","ID-63","1506.98717647048"
"2011","INDONESIA","ID","HULU SUNGAI TENGAH","ID-6307","KALIMANTAN SELATAN","ID-63","159.993176470591"
"2011","INDONESIA","ID","HULU SUNGAI UTARA","ID-6308","KALIMANTAN SELATAN","ID-63","200.651647058829"
"2011","INDONESIA","ID","HUMBANG HASUNDUTAN","ID-1215","SUMATERA UTARA","ID-12","17.46"
"2011","INDONESIA","ID","INDRAGIRI HILIR","ID-1403","RIAU","ID-14","141501.813882295"
"2011","INDONESIA","ID","INDRAGIRI HULU","ID-1402","RIAU","ID-14","295538.109882497"
"2011","INDONESIA","ID","INDRAMAYU","ID-3212","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","INTAN JAYA","ID-9435","PAPUA","ID-94","0"
"2011","INDONESIA","ID","JAKARTA BARAT (KOTA)","ID-3174","DKI JAKARTA","ID-31","0"
"2011","INDONESIA","ID","JAKARTA PUSAT (KOTA)","ID-3173","DKI JAKARTA","ID-31","0"
"2011","INDONESIA","ID","JAKARTA SELATAN (KOTA)","ID-3171","DKI JAKARTA","ID-31","0"
"2011","INDONESIA","ID","JAKARTA TIMUR (KOTA)","ID-3172","DKI JAKARTA","ID-31","0"
"2011","INDONESIA","ID","JAKARTA UTARA (KOTA)","ID-3175","DKI JAKARTA","ID-31","0"
"2011","INDONESIA","ID","JAMBI (KOTA)","ID-1571","JAMBI","ID-15","12.2692941176471"
"2011","INDONESIA","ID","JAYAPURA","ID-9403","PAPUA","ID-94","17491.2151764799"
"2011","INDONESIA","ID","JAYAPURA (KOTA)","ID-9471","PAPUA","ID-94","0"
"2011","INDONESIA","ID","JAYAWIJAYA","ID-9402","PAPUA","ID-94","0"
"2011","INDONESIA","ID","JEMBER","ID-3509","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","JEMBRANA","ID-5101","BALI","ID-51","0"
"2011","INDONESIA","ID","JENEPONTO","ID-7304","SULAWESI SELATAN","ID-73","0"
"2011","INDONESIA","ID","JEPARA","ID-3320","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","JOMBANG","ID-3517","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","KAIMANA","ID-9102","PAPUA BARAT","ID-91","0"
"2011","INDONESIA","ID","KAMPAR","ID-1406","RIAU","ID-14","415867.961647333"
"2011","INDONESIA","ID","KAPUAS","ID-6203","KALIMANTAN TENGAH","ID-62","72232.6902353179"
"2011","INDONESIA","ID","KAPUAS HULU","ID-6108","KALIMANTAN BARAT","ID-61","9304.86705882654"
"2011","INDONESIA","ID","KARANGANYAR","ID-3313","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","KARANGASEM","ID-5107","BALI","ID-51","0"
"2011","INDONESIA","ID","KARAWANG","ID-3215","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","KARIMUN","ID-2101","KEP. RIAU","ID-21","639.962470588246"
"2011","INDONESIA","ID","KARO","ID-1211","SUMATERA UTARA","ID-12","19254.1380000137"
"2011","INDONESIA","ID","KATINGAN","ID-6209","KALIMANTAN TENGAH","ID-62","30792.7037647159"
"2011","INDONESIA","ID","KAUR","ID-1704","BENGKULU","ID-17","4268.41200000005"
"2011","INDONESIA","ID","KAYONG UTARA","ID-6111","KALIMANTAN BARAT","ID-61","14343.8385882441"
"2011","INDONESIA","ID","KEBUMEN","ID-3305","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","KEDIRI","ID-3506","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","KEEROM","ID-9420","PAPUA","ID-94","7623.27352941147"
"2011","INDONESIA","ID","KENDAL","ID-3324","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","KENDARI (KOTA)","ID-7471","SULAWESI TENGGARA","ID-74","0"
"2011","INDONESIA","ID","KEPAHIANG","ID-1708","BENGKULU","ID-17","0"
"2011","INDONESIA","ID","KEPULAUAN ANAMBAS","ID-2105","KEP. RIAU","ID-21","0"
"2011","INDONESIA","ID","KEPULAUAN ARU","ID-8105","MALUKU","ID-81","0"
"2011","INDONESIA","ID","KEPULAUAN MENTAWAI","ID-1301","SUMATERA BARAT","ID-13","0"
"2011","INDONESIA","ID","KEPULAUAN MERANTI","ID-1410","RIAU","ID-14","4451.23199999966"
"2011","INDONESIA","ID","KEPULAUAN SANGIHE","ID-7103","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","KEPULAUAN SELAYAR","ID-7301","SULAWESI SELATAN","ID-73","0"
"2011","INDONESIA","ID","KEPULAUAN SERIBU","ID-3101","DKI JAKARTA","ID-31","0"
"2011","INDONESIA","ID","KEPULAUAN SIAU TAGULANDANG BIARO","ID-7108","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","KEPULAUAN SULA","ID-8203","MALUKU UTARA","ID-82","0"
"2011","INDONESIA","ID","KEPULAUAN TIDORE (KOTA)","ID-8272","MALUKU UTARA","ID-82","0"
"2011","INDONESIA","ID","KEPULAUAN YAPEN","ID-9408","PAPUA","ID-94","0"
"2011","INDONESIA","ID","KERINCI","ID-1501","JAMBI","ID-15","634.385999999951"
"2011","INDONESIA","ID","KETAPANG","ID-6106","KALIMANTAN BARAT","ID-61","199849.14988244"
"2011","INDONESIA","ID","KLATEN","ID-3310","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","KLUNGKUNG","ID-5105","BALI","ID-51","0"
"2011","INDONESIA","ID","KOLAKA","ID-7404","SULAWESI TENGGARA","ID-74","14534.5136470646"
"2011","INDONESIA","ID","KOLAKA TIMUR","ID-7411","SULAWESI TENGGARA","ID-74","144.566470588238"
"2011","INDONESIA","ID","KOLAKA UTARA","ID-7408","SULAWESI TENGGARA","ID-74","71.6368235294121"
"2011","INDONESIA","ID","KONAWE","ID-7403","SULAWESI TENGGARA","ID-74","3140.53200000001"
"2011","INDONESIA","ID","KONAWE KEPULAUAN","ID-7412","SULAWESI TENGGARA","ID-74","0"
"2011","INDONESIA","ID","KONAWE SELATAN","ID-7405","SULAWESI TENGGARA","ID-74","561.18352941178"
"2011","INDONESIA","ID","KONAWE UTARA","ID-7410","SULAWESI TENGGARA","ID-74","3547.46576470592"
"2011","INDONESIA","ID","KOTABARU","ID-6302","KALIMANTAN SELATAN","ID-63","177502.238823621"
"2011","INDONESIA","ID","KOTAMOBAGU (KOTA)","ID-7174","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","KOTAWARINGIN BARAT","ID-6201","KALIMANTAN TENGAH","ID-62","239847.487411876"
"2011","INDONESIA","ID","KOTAWARINGIN TIMUR","ID-6202","KALIMANTAN TENGAH","ID-62","392511.149647275"
"2011","INDONESIA","ID","KUANTAN SINGINGI","ID-1401","RIAU","ID-14","242499.815647179"
"2011","INDONESIA","ID","KUBU RAYA","ID-6112","KALIMANTAN BARAT","ID-61","30783.7644705918"
"2011","INDONESIA","ID","KUDUS","ID-3319","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","KULON PROGO","ID-3401","D I YOGYAKARTA","ID-34","0"
"2011","INDONESIA","ID","KUNINGAN","ID-3208","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","KUPANG","ID-5303","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","KUPANG (KOTA)","ID-5371","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","KUTAI BARAT","ID-6402","KALIMANTAN TIMUR","ID-64","22779.5262352961"
"2011","INDONESIA","ID","KUTAI KARTANEGARA","ID-6403","KALIMANTAN TIMUR","ID-64","102554.649529446"
"2011","INDONESIA","ID","KUTAI TIMUR","ID-6404","KALIMANTAN TIMUR","ID-64","196108.543411856"
"2011","INDONESIA","ID","LABUHAN BATU","ID-1207","SUMATERA UTARA","ID-12","304329.499059042"
"2011","INDONESIA","ID","LABUHAN BATU SELATAN","ID-1222","SUMATERA UTARA","ID-12","145196.199882426"
"2011","INDONESIA","ID","LABUHAN BATU UTARA","ID-1223","SUMATERA UTARA","ID-12","52499.3167058992"
"2011","INDONESIA","ID","LAHAT","ID-1604","SUMATERA SELATAN","ID-16","74399.0685882517"
"2011","INDONESIA","ID","LAMANDAU","ID-6207","KALIMANTAN TENGAH","ID-62","31414.8868235371"
"2011","INDONESIA","ID","LAMONGAN","ID-3524","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","LAMPUNG BARAT","ID-1801","LAMPUNG","ID-18","5082.01023529496"
"2011","INDONESIA","ID","LAMPUNG SELATAN","ID-1803","LAMPUNG","ID-18","30279.2520000016"
"2011","INDONESIA","ID","LAMPUNG TENGAH","ID-1805","LAMPUNG","ID-18","40615.6192941183"
"2011","INDONESIA","ID","LAMPUNG TIMUR","ID-1804","LAMPUNG","ID-18","7842.50576470607"
"2011","INDONESIA","ID","LAMPUNG UTARA","ID-1806","LAMPUNG","ID-18","21041.0975294107"
"2011","INDONESIA","ID","LANDAK","ID-6103","KALIMANTAN BARAT","ID-61","94615.4410588378"
"2011","INDONESIA","ID","LANGKAT","ID-1213","SUMATERA UTARA","ID-12","152073.756000044"
"2011","INDONESIA","ID","LANGSA (KOTA)","ID-1173","ACEH","ID-11","4880.80341176347"
"2011","INDONESIA","ID","LANNY JAYA","ID-9430","PAPUA","ID-94","0"
"2011","INDONESIA","ID","LEBAK","ID-3602","BANTEN","ID-36","6972.35823529304"
"2011","INDONESIA","ID","LEBONG","ID-1707","BENGKULU","ID-17","19.7703529411764"
"2011","INDONESIA","ID","LEMBATA","ID-5308","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","LHOKSEUMAWE (KOTA)","ID-1174","ACEH","ID-11","12.5618823529412"
"2011","INDONESIA","ID","LIMAPULUHKOTA","ID-1308","SUMATERA BARAT","ID-13","18222.1644705949"
"2011","INDONESIA","ID","LINGGA","ID-2104","KEP. RIAU","ID-21","0"
"2011","INDONESIA","ID","LOMBOK BARAT","ID-5201","NUSA TENGGARA BARAT","ID-52","0"
"2011","INDONESIA","ID","LOMBOK TENGAH","ID-5202","NUSA TENGGARA BARAT","ID-52","0"
"2011","INDONESIA","ID","LOMBOK TIMUR","ID-5203","NUSA TENGGARA BARAT","ID-52","0"
"2011","INDONESIA","ID","LUBUK LINGGAU (KOTA)","ID-1674","SUMATERA SELATAN","ID-16","41.170235294118"
"2011","INDONESIA","ID","LUMAJANG","ID-3508","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","LUWU","ID-7317","SULAWESI SELATAN","ID-73","1696.59564705882"
"2011","INDONESIA","ID","LUWU TIMUR","ID-7325","SULAWESI SELATAN","ID-73","8442.43270588094"
"2011","INDONESIA","ID","LUWU UTARA","ID-7322","SULAWESI SELATAN","ID-73","31350.0723529397"
"2011","INDONESIA","ID","MADIUN","ID-3519","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","MAGELANG","ID-3308","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","MAGETAN","ID-3520","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","MAHAKAM ULU","ID-6411","KALIMANTAN TIMUR","ID-64","33.1570588235294"
"2011","INDONESIA","ID","MAJALENGKA","ID-3210","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","MAJENE","ID-7601","SULAWESI BARAT","ID-76","267.505058823534"
"2011","INDONESIA","ID","MAKASSAR (KOTA)","ID-7371","SULAWESI SELATAN","ID-73","0"
"2011","INDONESIA","ID","MALAKA","ID-5321","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","MALANG","ID-3507","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","MALANG (KOTA)","ID-3573","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","MALINAU","ID-6501","KALIMANTAN UTARA","ID-65","1048.14988235289"
"2011","INDONESIA","ID","MALUKU BARAT DAYA","ID-8108","MALUKU","ID-81","0"
"2011","INDONESIA","ID","MALUKU TENGAH","ID-8103","MALUKU","ID-81","1074.50717647056"
"2011","INDONESIA","ID","MALUKU TENGGARA","ID-8102","MALUKU","ID-81","0"
"2011","INDONESIA","ID","MALUKU TENGGARA BARAT","ID-8101","MALUKU","ID-81","0"
"2011","INDONESIA","ID","MAMASA","ID-7603","SULAWESI BARAT","ID-76","31.6355294117647"
"2011","INDONESIA","ID","MAMBERAMO RAYA","ID-9428","PAPUA","ID-94","0"
"2011","INDONESIA","ID","MAMBERAMO TENGAH","ID-9431","PAPUA","ID-94","0"
"2011","INDONESIA","ID","MAMUJU","ID-7604","SULAWESI BARAT","ID-76","11826.3931764693"
"2011","INDONESIA","ID","MAMUJU TENGAH","ID-7606","SULAWESI BARAT","ID-76","13530.2392941229"
"2011","INDONESIA","ID","MAMUJU UTARA","ID-7605","SULAWESI BARAT","ID-76","28307.6138823675"
"2011","INDONESIA","ID","MANADO (KOTA)","ID-7171","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","MANDAILING NATAL","ID-1202","SUMATERA UTARA","ID-12","163332.514941243"
"2011","INDONESIA","ID","MANGGARAI","ID-5313","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","MANGGARAI BARAT","ID-5315","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","MANGGARAI TIMUR","ID-5319","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","MANOKWARI","ID-9105","PAPUA BARAT","ID-91","12174.5548235314"
"2011","INDONESIA","ID","MANOKWARI SELATAN","ID-9111","PAPUA BARAT","ID-91","0"
"2011","INDONESIA","ID","MAPPI","ID-9414","PAPUA","ID-94","0"
"2011","INDONESIA","ID","MAROS","ID-7308","SULAWESI SELATAN","ID-73","0"
"2011","INDONESIA","ID","MAYBRAT","ID-9110","PAPUA BARAT","ID-91","0"
"2011","INDONESIA","ID","MEDAN (KOTA)","ID-1275","SUMATERA UTARA","ID-12","0"
"2011","INDONESIA","ID","MELAWI","ID-6110","KALIMANTAN BARAT","ID-61","14515.6549411854"
"2011","INDONESIA","ID","MEMPAWAH","ID-6104","KALIMANTAN BARAT","ID-61","1037.21929411765"
"2011","INDONESIA","ID","MERANGIN","ID-1502","JAMBI","ID-15","168998.586000059"
"2011","INDONESIA","ID","MERAUKE","ID-9401","PAPUA","ID-94","367.759764705891"
"2011","INDONESIA","ID","MESUJI","ID-1811","LAMPUNG","ID-18","54749.4201176762"
"2011","INDONESIA","ID","MIMIKA","ID-9412","PAPUA","ID-94","0"
"2011","INDONESIA","ID","MINAHASA","ID-7102","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","MINAHASA SELATAN","ID-7105","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","MINAHASA TENGGARA","ID-7109","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","MINAHASA UTARA","ID-7106","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","MOJOKERTO","ID-3516","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","MOROTAI","ID-8207","MALUKU UTARA","ID-82","0"
"2011","INDONESIA","ID","MOROWALI","ID-7203","SULAWESI TENGAH","ID-72","26210.5570588208"
"2011","INDONESIA","ID","MOROWALI UTARA","ID-7212","SULAWESI TENGAH","ID-72","7439.63329411706"
"2011","INDONESIA","ID","MUARA ENIM","ID-1603","SUMATERA SELATAN","ID-16","94711.5257647147"
"2011","INDONESIA","ID","MUARO JAMBI","ID-1505","JAMBI","ID-15","194070.472235391"
"2011","INDONESIA","ID","MUKO-MUKO","ID-1706","BENGKULU","ID-17","88957.4244706274"
"2011","INDONESIA","ID","MUNA","ID-7402","SULAWESI TENGGARA","ID-74","57.3300000000001"
"2011","INDONESIA","ID","MUNA BARAT","ID-7413","SULAWESI TENGGARA","ID-74","0"
"2011","INDONESIA","ID","MURUNG RAYA","ID-6213","KALIMANTAN TENGAH","ID-62","1631.74764705842"
"2011","INDONESIA","ID","MUSI BANYUASIN","ID-1606","SUMATERA SELATAN","ID-16","221846.378117765"
"2011","INDONESIA","ID","MUSI RAWAS","ID-1605","SUMATERA SELATAN","ID-16","74911.3810588504"
"2011","INDONESIA","ID","MUSI RAWAS UTARA","ID-1613","SUMATERA SELATAN","ID-16","32298.133764721"
"2011","INDONESIA","ID","NABIRE","ID-9404","PAPUA","ID-94","4.05"
"2011","INDONESIA","ID","NAGAN RAYA","ID-1115","ACEH","ID-11","48250.2098823718"
"2011","INDONESIA","ID","NAGEKEO","ID-5318","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","NATUNA","ID-2103","KEP. RIAU","ID-21","0"
"2011","INDONESIA","ID","NDUGA","ID-9429","PAPUA","ID-94","0"
"2011","INDONESIA","ID","NGADA","ID-5312","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","NGANJUK","ID-3518","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","NGAWI","ID-3521","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","NIAS","ID-1201","SUMATERA UTARA","ID-12","47.0668235294117"
"2011","INDONESIA","ID","NIAS BARAT","ID-1225","SUMATERA UTARA","ID-12","0"
